Date,ProductName,Quantity,UnitPrice,StoreLocation,PaymentType,PromotionApplied,Weather,Temperature,StaffPerformanceRating,CustomerFeedback,DeliveryTime_min,OrderType,CustomerName,CustomerAddress,Customer_PhoneNumber,CustomerEmail,Staff_Name,Staff_Email,DayOfWeek,TotalSales
2023-01-04 18:00:00,Chocolate Cake,5,12.168176720333637,North,Credit Card,True,Rainy,25.698864364430218,Excellent,Neutral,26,Online Order,Frederick Gardner,"79773 Dale Hollow
South Sherrymouth, WA 87524",001-502-295-9196,uroberts@example.com,Jeffrey Wagner,uclark@example.com,Wednesday,60.84088360166818
2023-01-04 19:00:00,Pizza Beef Double decker,5,12.983862967234643,East,Online,False,Cloudy,27.52903371171291,Poor,Negative,28,Online Order,James Bush,"06519 Shelley Port
Victorland, WV 35613",234.955.9016,smithgwendolyn@example.com,Elizabeth Gregory,owensdanny@example.com,Wednesday,64.91931483617321
2023-01-04 20:00:00,Fruit Cake,5,7.525054338786953,South,Cash,False,Sunny,29.076068801566155,Good,Neutral,32,Online Order,Jennifer Phillips,"86085 Marcus Keys
Cooleychester, MN 19841",001-993-642-1195x44396,hayers@example.com,Lonnie Galvan,james65@example.com,Wednesday,37.625271693934764
2023-01-04 21:00:00,Pizza Beef Double decker,1,8.703611400013784,North,Cash,True,Cloudy,28.398357977686782,Average,Neutral,41,In Store,Billy Burns,"21847 Miller Burgs Apt. 784
North Scott, DC 65906",+1-392-669-8113x334,keithhiggins@example.net,Elizabeth Foster,,Wednesday,8.703611400013784
2023-01-04 22:00:00,Carrot Cake,2,17.57823822354242,East,Online,True,Rainy,27.296075533042675,Poor,Negative,42,Online Order,Meredith Jarvis,"1406 Hernandez Shoal Suite 681
West Kevinmouth, CO 73653",955.869.1657,,Natalie Webb,burtonscott@example.com,Wednesday,35.15647644708484
2023-01-04 23:00:00,Carrot Cake,1,10.342784706763911,South,Credit Card,True,Cloudy,27.573992061341002,Good,Negative,32,Online Order,Garrett Woodward,"343 Jeremy Rapid Suite 576
Kaylachester, CO 96021",001-886-447-1487x741,kbryant@example.org,Robin Ferguson,eortiz@example.com,Wednesday,10.342784706763911
2023-01-05 00:00:00,Pizza Beef Double decker,4,17.402224606946284,West,Cash,False,Sunny,22.646178656418293,Good,Neutral,30,In Store,Ashley Richardson,"742 Leach Green
Millershire, PW 56386",304-888-2317x670,lrussell@example.net,Tracie Myers,douglas41@example.com,Thursday,69.60889842778514
2023-01-05 01:00:00,Fruit Cake,1,15.635205864305476,East,Credit Card,True,Cloudy,,Excellent,Positive,30,Online Order,Laura Williams,"USCGC Yang
FPO AE 28672",001-298-917-2349x106,lisa94@example.net,Catherine Williams,sarahfrench@example.org,Thursday,15.635205864305476
2023-01-05 02:00:00,Pizza Beef Double decker,4,7.6575638790779825,North,Online,True,Cloudy,28.126404799115228,Good,,27,In Store,Ryan Smith,"40103 Gardner Ville
Malonemouth, MA 89448",497-585-4292x68463,luisking@example.net,Jonathon Dixon,jasminebecker@example.org,Thursday,30.63025551631193
2023-01-05 03:00:00,Chocolate Cake,4,12.611695491796132,West,Online,True,Sunny,21.966197925570548,Average,Positive,43,In Store,Jessica Smith,"Unit 8659 Box 4224
DPO AA 88233",+1-934-723-5702x03026,tammy27@example.net,Mrs. Nicole White,monica44@example.org,Thursday,50.44678196718453
2023-01-05 04:00:00,Red Velvet Cake,3,15.160809822780752,South,Cash,False,Sunny,,Average,,23,Online Order,Leah Moon,"58612 Christina Mountain
North Kelseymouth, IA 23450",(632)649-5987,jordanthomas@example.net,Elizabeth Mueller,nathan75@example.net,Thursday,45.48242946834226
2023-01-05 05:00:00,Pizza Margherita,5,8.525558222057377,South,Online,True,Cloudy,33.98665967566026,Poor,Positive,40,Phone Order,Randy Mayer,"314 David Prairie Apt. 210
North Emma, CA 94063",001-911-377-3593x484,greenrebecca@example.org,Jonathon Owens,,Thursday,42.627791110286886
2023-01-05 06:00:00,Red Velvet Cake,4,17.46032765780115,East,Cash,False,Cloudy,34.209603488554436,Poor,Negative,42,Online Order,Sara Marshall,"31607 Richardson Flat Apt. 530
Mikeburgh, DC 71321",(958)734-8343x815,kellybrown@example.org,Jonathan Shelton,devin36@example.org,Thursday,69.8413106312046
2023-01-05 07:00:00,Fruit Cake,3,13.172414863177803,East,Credit Card,True,Rainy,,Poor,Negative,55,Phone Order,David Aguilar,"932 James Avenue Suite 616
Port Darrylstad, OK 17583",849-753-0480x1480,davisrobert@example.net,Andrew Brewer,seanpatrick@example.net,Thursday,39.517244589533405
2023-01-05 08:00:00,Red Velvet Cake,5,7.478630756639048,East,Cash,True,Sunny,22.03275310341131,Poor,Negative,27,In Store,Lauren Powell,"PSC 9707, Box 8226
APO AA 69575",557.210.6658x922,bankstoni@example.org,Alex Sharp,mary60@example.org,Thursday,37.39315378319524
2023-01-05 09:00:00,Carrot Cake,4,13.744766392469037,South,Cash,True,Cloudy,27.77599439949598,Average,Neutral,50,Phone Order,Colin Hughes,"03268 Jessica Inlet Suite 781
Floresbury, TX 72256",+1-256-747-2139x38713,wgross@example.com,Tina Allen,omoreno@example.org,Thursday,54.97906556987615
2023-01-05 10:00:00,Cheesecake,4,19.99570706233871,West,Credit Card,False,Sunny,21.68913844023831,Excellent,Negative,23,Online Order,Jason Robbins,"48866 Annette Causeway Suite 502
Karashire, TX 13266",713.225.9879x848,twarner@example.net,Kimberly Cervantes,sherrymurillo@example.org,Thursday,79.98282824935484
2023-01-05 11:00:00,Pizza Margherita,1,7.257822374951203,South,Cash,True,Rainy,34.00981127768926,Poor,Negative,28,Online Order,Raymond Williams,"552 Matthew Locks Suite 472
Brianchester, AR 03521",(729)482-2733,robin73@example.net,Michael Anderson,ruben97@example.net,Thursday,7.257822374951203
2023-01-05 12:00:00,Vanilla Cake,1,17.25135395179292,North,Cash,True,Cloudy,22.75369441032719,Excellent,Neutral,26,Phone Order,Amanda Russell,"002 Roberts Keys Suite 150
South Colleenberg, ME 51609",(910)242-6632,felicialowe@example.net,Sonya Castillo,zmccarthy@example.org,Thursday,17.25135395179292
2023-01-05 13:00:00,Fruit Cake,5,8.10963504781337,South,Online,False,Cloudy,23.791487899267462,Good,Neutral,46,Online Order,Donna Khan,"PSC 8714, Box 1672
APO AA 84250",+1-865-266-6014x648,stephen77@example.org,Traci Stanton,gravesgina@example.org,Thursday,40.54817523906685
2023-01-05 14:00:00,Pizza Margherita,4,16.73582494190131,North,Credit Card,False,Cloudy,26.099547903274555,Good,Positive,52,Phone Order,Lisa Farmer,"37567 Pruitt Highway Suite 269
Nancyton, GA 05819",001-280-323-7394x3230,gross@example.org,Christopher Wilson,cjackson@example.com,Thursday,66.94329976760524
2023-01-05 15:00:00,Red Velvet Cake,2,16.0186688468212,West,Cash,False,Sunny,25.747467028386886,Poor,Neutral,17,In Store,Dwayne Pratt,"PSC 5220, Box 3802
APO AA 08829",9547293578,janetgonzalez@example.com,Mackenzie Watson,omarquez@example.net,Thursday,32.0373376936424
2023-01-05 16:00:00,Carrot Cake,1,9.507340784006486,East,Credit Card,True,Rainy,,Good,Neutral,30,Phone Order,Ruth Stone,"80597 Drew Bypass
Lake Chelsea, WY 25655",(804)992-4652x54747,stephaniestanley@example.org,Heather Davis,kristi56@example.net,Thursday,9.507340784006486
2023-01-05 17:00:00,Pizza Pepperoni,5,9.887346763466748,East,Credit Card,False,Sunny,26.844752308264436,Excellent,Negative,34,Phone Order,Tony Anderson,"482 Nunez Union
Port Brandon, LA 61137",950-806-7506x2373,zmason@example.com,Richard Green,nancygarcia@example.net,Thursday,49.436733817333746
2023-01-05 18:00:00,Vanilla Cake,4,16.887820879443787,South,Cash,True,Cloudy,22.561523900050055,Excellent,,46,Phone Order,Robert Fields MD,"1144 Jones Viaduct
Traceyburgh, WA 63663",7712035703,lindsey69@example.org,Megan Brown,hollygrant@example.org,Thursday,67.55128351777515
2023-01-05 19:00:00,Pizza Margherita,4,11.92168267830969,East,Online,False,Rainy,24.00814843229111,Good,Positive,37,Phone Order,Brenda Woods,"947 Jessica Course Apt. 036
Port Adriennemouth, OH 56378",663-833-1627,katieyates@example.org,Ashley Vargas,christopher61@example.net,Thursday,47.68673071323876
2023-01-05 20:00:00,Carrot Cake,2,15.962270430677131,West,Credit Card,False,Cloudy,27.63670077781283,Poor,Neutral,31,In Store,Sarah Rodriguez,"10233 Lynn Square Suite 499
Sullivanfort, IN 85281",001-840-940-1700x5862,vsimpson@example.org,Justin Spencer,jeremy29@example.net,Thursday,31.924540861354263
2023-01-05 21:00:00,Carrot Cake,5,7.219762210487522,East,Cash,False,Cloudy,22.211808761392025,Excellent,Negative,30,In Store,Kevin Rodriguez DDS,"USCGC Hawkins
FPO AA 83509",347-605-1527x450,heidiromero@example.com,Paul Fowler,whitney54@example.net,Thursday,36.09881105243761
2023-01-05 22:00:00,Red Velvet Cake,4,17.7883667285233,South,Credit Card,True,Sunny,29.174835134690213,Excellent,,52,In Store,Cory Allen,"USS Zavala
FPO AA 37515",(527)580-9446x5001,james05@example.com,Crystal Perez,,Thursday,71.1534669140932
2023-01-05 23:00:00,Chocolate Cake,1,15.663270750234787,West,Online,True,Cloudy,28.486209598267187,Average,Negative,22,Phone Order,Kathy Byrd,"789 Russell Summit Suite 010
Tammytown, NJ 03288",725-534-1241x947,marythompson@example.org,Jose Baker,bettyclarke@example.org,Thursday,15.663270750234787
2023-01-06 00:00:00,Red Velvet Cake,2,18.604142132522508,North,Online,True,Rainy,30.720534745733865,Poor,Negative,33,In Store,Rachel Jones,"253 Kelley Spur
Wallermouth, GU 72841",953-438-8065,alexisgarcia@example.net,Kenneth King,perezjennifer@example.org,Friday,37.208284265045016
2023-01-06 01:00:00,Chocolate Cake,5,6.985585685524587,South,Online,True,Cloudy,34.065569230690514,Average,Neutral,44,Online Order,Patrick Hall,"92516 Decker Locks
North Michelleberg, RI 24368",560.568.7798x00931,,Marcia Tyler,langdavid@example.org,Friday,34.92792842762293
2023-01-06 02:00:00,Chocolate Cake,2,13.895217505408965,North,Cash,True,Cloudy,33.68381841651733,Good,Negative,48,In Store,Paula Johnson,"050 Savannah Grove Suite 415
Lauramouth, LA 38699",459.374.7656x777,matthewsrobert@example.org,Robert Williams,davidharrison@example.net,Friday,27.79043501081793
2023-01-06 03:00:00,Vanilla Cake,1,13.986808775604878,West,Cash,True,Sunny,,Good,Positive,28,Phone Order,Penny Boyer,"4331 Andrew Ports
West Robert, VI 48816",971.993.6277x7677,amandamoore@example.org,Brenda Wiley,gail60@example.org,Friday,13.986808775604878
2023-01-06 04:00:00,Red Velvet Cake,5,10.301911108201736,South,Online,True,Rainy,23.670733955355516,Average,Positive,36,Online Order,Jeffrey Mcintyre,"33945 Hawkins Lights
North Collin, NJ 12116",+1-287-745-5979x0192,howard06@example.net,Jason Ingram,robertwilliams@example.net,Friday,51.50955554100868
2023-01-06 05:00:00,Pizza Pepperoni,2,11.876996368538867,South,Cash,True,Sunny,21.97347959959032,Poor,,58,Phone Order,Brian Hunt,"1418 Christine Summit
Heathertown, LA 35607",556.956.6214,victoriasellers@example.org,Matthew Watson,marcusdavis@example.org,Friday,23.753992737077734
2023-01-06 06:00:00,Pizza Beef Double decker,3,5.569723449347802,West,Online,True,Cloudy,24.53415050744673,Excellent,Negative,31,Online Order,Shawn Wright,"985 Edward Fort
Lake Dianeville, ID 97215",736.539.4645x9461,hullkayla@example.org,Michael Smith,,Friday,16.709170348043408
2023-01-06 07:00:00,Pizza Beef Double decker,1,16.18790057940518,East,Cash,False,Sunny,33.42627759149472,Good,,29,Phone Order,John Morris,"176 Jacob Mission
East Ashleyberg, OH 98253",963.511.2539x9127,byrdpatricia@example.net,Brandon Arellano,omar13@example.org,Friday,16.18790057940518
2023-01-06 08:00:00,Red Velvet Cake,1,13.239837191047611,South,Online,False,Sunny,34.58080211935233,Poor,Negative,46,Phone Order,Adrian Reeves,"14252 Kristin Burg Apt. 894
East Teresaport, NJ 66711",(891)407-3879x123,xarnold@example.org,Cynthia Rogers,vsavage@example.org,Friday,13.239837191047611
2023-01-06 09:00:00,Red Velvet Cake,1,5.8661157780376065,South,Credit Card,True,Sunny,32.88987426605714,Poor,,27,Online Order,Amanda Guerra,"652 Woods Overpass Suite 440
Lisaton, DE 73120",8932290202,sonya26@example.net,Christopher Smith,scott68@example.org,Friday,5.8661157780376065
2023-01-06 10:00:00,Vanilla Cake,3,15.211338394407283,North,Online,True,Sunny,21.650265816913155,Good,Neutral,35,In Store,Craig Lee,"36945 Brown Points
West Ryan, OR 92476",231.515.9333x2417,xthompson@example.com,Michael Bell,,Friday,45.63401518322185
2023-01-06 11:00:00,Red Velvet Cake,3,12.00173115846782,East,Online,True,Cloudy,34.2114199708969,Good,Negative,54,Online Order,Melissa Zamora,"710 Lisa Prairie
Christianbury, WI 96197",(399)399-8809x542,,Robert Williamson,william87@example.com,Friday,36.00519347540346
2023-01-06 12:00:00,Chocolate Cake,4,5.516918891375,North,Cash,True,Cloudy,26.35037041026179,Poor,Neutral,47,Online Order,Christina Werner,"758 Shane Rue Suite 322
Lake Sarah, UT 97414",(351)997-2448,amitchell@example.net,Sarah Durham,michaeldavis@example.com,Friday,22.0676755655
2023-01-06 13:00:00,Carrot Cake,2,19.54411590272143,North,Cash,False,Rainy,20.139654361435305,Excellent,Negative,41,Online Order,Katherine Gordon,"89268 Kevin Freeway
West Daniel, CO 49335",441.928.9954x035,meganwest@example.net,Anita Fisher,walter45@example.net,Friday,39.08823180544286
2023-01-06 14:00:00,Carrot Cake,4,19.236682146341607,East,Cash,False,Sunny,26.635906111222905,Average,Negative,49,Online Order,Samuel Morrison,"PSC 4457, Box 4505
APO AA 08146",257-574-5132,hernandezmatthew@example.org,Kimberly Hampton,nathan00@example.com,Friday,76.94672858536643
2023-01-06 15:00:00,Chocolate Cake,2,12.693536242207964,East,Cash,True,Sunny,20.691037545132012,Good,Positive,30,Online Order,Alicia Brown,"6933 Cooper Mission Suite 891
North Anna, VT 02931",848-432-4618,wgrant@example.net,Susan Davis,molly10@example.net,Friday,25.387072484415928
2023-01-06 16:00:00,Fruit Cake,3,6.405086310588652,West,Cash,False,Rainy,,Average,Neutral,42,Phone Order,James Ramirez,"2948 Christopher Parks
Jenniferland, OR 96259",001-891-572-2966x6537,derek02@example.com,Kathleen Ingram,ryan67@example.org,Friday,19.21525893176596
2023-01-06 17:00:00,Chocolate Cake,3,16.319318323978877,East,Cash,False,Sunny,25.07831041155577,Poor,Positive,48,Phone Order,Angela Manning,"4982 Riley Grove Apt. 224
Hopkinsbury, GU 53680",+1-755-967-7091x725,markholt@example.net,Kelly Li,lance69@example.net,Friday,48.95795497193663
2023-01-06 18:00:00,Pizza Pepperoni,4,12.378966501585936,South,Credit Card,True,Rainy,27.101524003910733,Average,,15,In Store,Michelle Roberts,"628 Erica Turnpike Suite 241
Reedview, VA 11549",+1-742-450-6337x3053,evan70@example.net,Marcus Nelson,ryanreed@example.com,Friday,49.51586600634374
2023-01-06 19:00:00,Cheesecake,5,9.5367121743407,East,Online,True,Cloudy,,Excellent,,55,In Store,James Banks,"0151 Kennedy Locks
Hendrixmouth, LA 57288",706-322-6856,angelicaklein@example.org,Beth Smith,tracy19@example.net,Friday,47.6835608717035
2023-01-06 20:00:00,Pizza Margherita,4,12.371272662928352,West,Online,True,Rainy,,Poor,,45,Online Order,Douglas King,"288 Stephanie Trafficway Apt. 323
Greenchester, AL 85330",834-696-7454x3374,eric13@example.com,Diana Franklin,cynthia19@example.net,Friday,49.485090651713406
2023-01-06 21:00:00,Chocolate Cake,2,12.836662181081966,West,Online,True,Sunny,29.92852364707893,Excellent,Neutral,50,In Store,Jason Bernard,"57614 Matthew Parks Suite 159
Kathleenburgh, ME 13904",421.533.8655x8936,brianna88@example.net,Sean Lang,terri18@example.org,Friday,25.67332436216393
2023-01-06 22:00:00,Red Velvet Cake,4,13.440675485335088,West,Credit Card,False,Rainy,26.510733027172712,Poor,Positive,58,In Store,Susan Bowers,"586 Adkins Terrace
South Julieland, MT 80454",(289)362-9065x36062,gibbsmichelle@example.org,Thomas Padilla,garciajustin@example.org,Friday,53.76270194134035
2023-01-06 23:00:00,Red Velvet Cake,1,11.618355704829899,East,Online,True,Cloudy,32.291417805055474,Excellent,Neutral,47,Online Order,Eugene Mccoy,"27219 Bailey Parkway Apt. 498
Sanchezton, MT 75537",(343)656-8054x61910,,Lisa Chen,carterpatrick@example.org,Friday,11.618355704829899
2023-01-07 00:00:00,Vanilla Cake,2,14.08632954708585,East,Credit Card,False,Sunny,33.58373206359698,Poor,Neutral,47,Phone Order,Jessica Stewart,"70939 Brenda Hills Apt. 177
New Josephfurt, VA 34340",+1-280-249-9904,sophia74@example.net,Ashley Wyatt,kari69@example.org,Saturday,28.1726590941717
2023-01-07 01:00:00,Chocolate Cake,2,18.78102065909566,North,Credit Card,True,Cloudy,21.79639949648296,Excellent,Negative,53,Phone Order,Victor King,"125 Ortega Tunnel
Hawkinshaven, VT 76423",001-541-897-8617,jhuff@example.com,Nicholas Williams,vmathews@example.org,Saturday,37.56204131819132
2023-01-07 02:00:00,Vanilla Cake,5,10.434021306478868,North,Credit Card,False,Cloudy,27.97899466329187,Poor,Positive,32,In Store,Dr. Megan Reyes,"169 James Estate
West Brandi, UT 25752",484-351-7962,tracidavis@example.net,Harry House,rogerslarry@example.com,Saturday,52.17010653239434
2023-01-07 03:00:00,Chocolate Cake,3,15.885746948299236,South,Online,True,Rainy,24.267679396136664,Excellent,Neutral,37,Phone Order,Travis Richard,"USNS Figueroa
FPO AP 84984",(462)684-4941x04816,,Jacob Dixon,huangsusan@example.org,Saturday,47.65724084489771
2023-01-07 04:00:00,Pizza Margherita,2,18.416788352363483,North,Credit Card,True,Cloudy,20.70591796815421,Poor,Positive,37,Phone Order,William Brown,"86447 George Junctions Suite 752
Lake Thomasland, ID 40357",625.667.2394x36274,,Raymond Green,cohenmelvin@example.com,Saturday,36.833576704726966
2023-01-07 05:00:00,Cheesecake,3,11.839689136399054,South,Online,False,Sunny,30.02820042670978,Excellent,Positive,29,In Store,Michael Sanchez,"6210 Carter Drives Apt. 810
Longfurt, DC 87975",(225)405-9766x311,tiffany18@example.com,Lisa Dawson,,Saturday,35.51906740919716
2023-01-07 06:00:00,Carrot Cake,4,11.651837545728561,West,Online,False,Cloudy,,Good,Neutral,40,Online Order,Nicole Nunez MD,"6994 Miller Roads Suite 156
Sylviafort, NY 11663",(318)364-2044x333,opatton@example.com,Stephen Smith,nicolehall@example.net,Saturday,46.607350182914246
2023-01-07 07:00:00,Pizza Beef Double decker,1,14.031754780321693,North,Cash,False,Cloudy,22.44353981716091,Average,Positive,44,In Store,Manuel Lester,"USS Hernandez
FPO AA 85165",(415)429-4581x955,randallthomas@example.org,Elijah Lam,,Saturday,14.031754780321693
2023-01-07 08:00:00,Chocolate Cake,5,13.871101391337321,East,Cash,True,Rainy,32.18620486435851,Poor,Negative,39,In Store,Heather Washington,"963 Delgado Terrace Suite 836
West Johnathanmouth, NE 65961",(297)479-8727x20238,,Jacqueline Blackwell,danielle75@example.net,Saturday,69.35550695668661
2023-01-07 09:00:00,Cheesecake,3,17.098840134894154,North,Credit Card,False,Cloudy,32.800936003054126,Excellent,Negative,59,In Store,Pamela Grant,"89955 Smith Trail Apt. 506
Buchananburgh, MA 93542",(882)733-0528x68119,georgecook@example.com,Darlene Martin,bryanjohnson@example.org,Saturday,51.29652040468246
2023-01-07 10:00:00,Carrot Cake,2,12.14725075667439,South,Credit Card,False,Rainy,33.71510663999725,Good,Negative,30,Online Order,Catherine Taylor,"256 Danny Manor Apt. 260
East Jeanettestad, CA 68100",(884)726-9797x7351,chelseamiller@example.org,Gerald Wolf,,Saturday,24.29450151334878
2023-01-07 11:00:00,Fruit Cake,3,19.941844244591618,North,Online,False,Rainy,23.979276336290788,Poor,Negative,53,Online Order,Stacy Pearson,"306 Reed Meadows Apt. 857
South Markland, MI 25196",001-397-901-4587,jonesdwayne@example.com,Lynn Mcclain,ysuarez@example.net,Saturday,59.82553273377485
2023-01-07 12:00:00,Pizza Margherita,2,5.892073533009212,West,Credit Card,False,Sunny,,Poor,Positive,59,Online Order,Veronica Sparks,"008 Bailey Pass Suite 576
Manningburgh, GU 37157",398.632.1305,terrytheresa@example.org,Samantha Marshall,qbenton@example.org,Saturday,11.784147066018424
2023-01-07 13:00:00,Vanilla Cake,3,5.047517728710526,East,Credit Card,False,Sunny,24.809941321046484,Poor,Negative,28,Online Order,Danielle Hanson,"656 Jensen Alley
Jonathanville, KY 20144",733.377.6766,gordondavid@example.org,Ian Thomas DDS,paul82@example.com,Saturday,15.142553186131577
